checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2450857997 ticks per second
=== WatchVrf - position + Object Console telemetry (R3 / groundwork 0.6) ===
    federation=CWIX-2024 appNumber=3588 duration=1460s sample=2s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 23:17:48.277 T:73544 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (POS,t,uuid,lat,lon,alt ; CON,t,uuid,level,msg ; TSK,t,marking,taskType ; RPT,t,text)...
POS,64.4,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,64.4,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,64.4,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,64.4,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,64.4,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,64.4,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,64.4,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,64.4,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.6
POS,64.4,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,64.4,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,64.4,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,64.4,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,64.4,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,64.4,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,64.4,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,64.4,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,64.4,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,64.4,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,64.4,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,64.4,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,64.4,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,64.4,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,64.4,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,64.4,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
POS,64.4,VRF_UUID:df319bbe-5d98-614b-b0dd-742cef68d655,34.644366,-116.693115,1116.4
POS,64.4,VRF_UUID:e9a3901c-7367-7849-b56f-90c1fa31621e,34.646436,-116.693660,1116.8
POS,64.4,VRF_UUID:ee31212f-9c4b-b648-a46b-4dde07016a90,34.644816,-116.693660,1116.8
POS,64.4,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,90.000000,NaN
POS,64.4,VRF_UUID:fa9aed2d-0677-7f43-a6aa-f70b0d17aeec,34.648304,-116.693660,1116.9
POS,64.4,VRF_UUID:fd46bcc6-0feb-854d-86dc-b3d4185516f7,34.650532,-116.693388,1116.7
# t=64.4s reflected=47 readable=46
POS,66.4,VRF_UUID:0164e3e4-956f-6741-a4fa-5474ea815106,34.645266,-116.693115,1116.4
POS,66.4,VRF_UUID:09582a32-3b24-2343-9ca2-7aa098c342b3,34.650982,-116.693660,1116.9
POS,66.4,VRF_UUID:09e37543-2332-e44e-84bd-5269e67ed2b6,34.648732,-116.693589,1116.8
POS,66.4,VRF_UUID:0d86b17f-78a1-d943-b991-d16265857edd,34.643916,-116.693660,1116.8
POS,66.4,VRF_UUID:1c52e584-5297-1c4e-9aa3-fa6d531b6955,34.648732,-116.693388,1116.7
POS,66.4,VRF_UUID:20ed02ea-9a4b-7d45-ac53-a13e4572a2b8,34.647854,-116.693115,1116.5
POS,66.4,VRF_UUID:28fb7b72-f435-2748-af27-a88654f95e2e,34.647404,-116.693660,1116.8
POS,66.4,VRF_UUID:2c8aa465-4596-b747-a9dd-34e3d8331957,34.647629,-116.693388,1116.7
POS,66.4,VRF_UUID:2f99f809-0fe5-ec41-81e7-3c26cdab2bae,34.650532,-116.693115,1116.5
POS,66.4,VRF_UUID:30cd6a40-18e5-3647-ac06-1d02cfb89846,34.646661,-116.693388,1116.6
POS,66.4,VRF_UUID:35d78352-7846-b14d-814f-e2af61d67b94,34.646954,-116.693115,1116.4
POS,66.4,VRF_UUID:382b7977-ccd5-0e4a-b1a3-f3f3295a7aa7,34.646886,-116.693115,1116.4
POS,66.4,VRF_UUID:38a1d857-b7cb-aa42-95db-e4a32e9728f0,34.648304,-116.693660,1116.9
POS,66.4,VRF_UUID:46f422da-0c0f-0944-ab03-db35911211b5,34.647404,-116.693660,1116.8
POS,66.4,VRF_UUID:4ef38fb0-7efb-f047-adee-1b588cf3f587,34.645986,-116.693115,1116.4
POS,66.4,VRF_UUID:506b653e-4ae1-c049-a077-b90d69b48837,34.646954,-116.693115,1116.4
POS,66.4,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,66.4,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,66.4,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,66.4,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,66.4,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,66.4,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,66.4,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,66.4,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.6
POS,66.4,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,66.4,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,66.4,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,66.4,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,66.4,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,66.4,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,66.4,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,66.4,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,66.4,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,66.4,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,66.4,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,66.4,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,66.4,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,66.4,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,66.4,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,66.4,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
POS,66.4,VRF_UUID:df319bbe-5d98-614b-b0dd-742cef68d655,34.644366,-116.693115,1116.4
POS,66.4,VRF_UUID:e9a3901c-7367-7849-b56f-90c1fa31621e,34.646436,-116.693660,1116.8
POS,66.4,VRF_UUID:ee31212f-9c4b-b648-a46b-4dde07016a90,34.644816,-116.693660,1116.8
POS,66.4,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,90.000000,NaN
POS,66.4,VRF_UUID:fa9aed2d-0677-7f43-a6aa-f70b0d17aeec,34.648304,-116.693660,1116.9
POS,66.4,VRF_UUID:fd46bcc6-0feb-854d-86dc-b3d4185516f7,34.650532,-116.693388,1116.7
# t=66.4s reflected=47 readable=46
POS,68.5,VRF_UUID:0164e3e4-956f-6741-a4fa-5474ea815106,34.645266,-116.693115,1116.4
POS,68.5,VRF_UUID:09582a32-3b24-2343-9ca2-7aa098c342b3,34.650982,-116.693660,1116.9
POS,68.5,VRF_UUID:09e37543-2332-e44e-84bd-5269e67ed2b6,34.648732,-116.693589,1116.8
POS,68.5,VRF_UUID:0d86b17f-78a1-d943-b991-d16265857edd,34.643916,-116.693660,1116.8
POS,68.5,VRF_UUID:1c52e584-5297-1c4e-9aa3-fa6d531b6955,34.648732,-116.693388,1116.7
POS,68.5,VRF_UUID:20ed02ea-9a4b-7d45-ac53-a13e4572a2b8,34.647854,-116.693115,1116.5
POS,68.5,VRF_UUID:28fb7b72-f435-2748-af27-a88654f95e2e,34.647404,-116.693660,1116.8
POS,68.5,VRF_UUID:2c8aa465-4596-b747-a9dd-34e3d8331957,34.647629,-116.693388,1116.7
POS,68.5,VRF_UUID:2f99f809-0fe5-ec41-81e7-3c26cdab2bae,34.650532,-116.693115,1116.5
POS,68.5,VRF_UUID:30cd6a40-18e5-3647-ac06-1d02cfb89846,34.646661,-116.693388,1116.6
POS,68.5,VRF_UUID:35d78352-7846-b14d-814f-e2af61d67b94,34.646954,-116.693115,1116.4
POS,68.5,VRF_UUID:382b7977-ccd5-0e4a-b1a3-f3f3295a7aa7,34.646886,-116.693115,1116.4
POS,68.5,VRF_UUID:38a1d857-b7cb-aa42-95db-e4a32e9728f0,34.648304,-116.693660,1116.9
POS,68.5,VRF_UUID:46f422da-0c0f-0944-ab03-db35911211b5,34.647404,-116.693660,1116.8
POS,68.5,VRF_UUID:4ef38fb0-7efb-f047-adee-1b588cf3f587,34.645986,-116.693115,1116.4
POS,68.5,VRF_UUID:506b653e-4ae1-c049-a077-b90d69b48837,34.646954,-116.693115,1116.4
POS,68.5,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,68.5,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,68.5,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,68.5,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,68.5,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,68.5,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,68.5,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,68.5,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.6
POS,68.5,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,68.5,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,68.5,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,68.5,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,68.5,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,68.5,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,68.5,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,68.5,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,68.5,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,68.5,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,68.5,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,68.5,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,68.5,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,68.5,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,68.5,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,68.5,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
POS,68.5,VRF_UUID:df319bbe-5d98-614b-b0dd-742cef68d655,34.644366,-116.693115,1116.4
POS,68.5,VRF_UUID:e9a3901c-7367-7849-b56f-90c1fa31621e,34.646436,-116.693660,1116.8
POS,68.5,VRF_UUID:ee31212f-9c4b-b648-a46b-4dde07016a90,34.644816,-116.693660,1116.8
POS,68.5,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,90.000000,NaN
POS,68.5,VRF_UUID:fa9aed2d-0677-7f43-a6aa-f70b0d17aeec,34.648304,-116.693660,1116.9
POS,68.5,VRF_UUID:fd46bcc6-0feb-854d-86dc-b3d4185516f7,34.650532,-116.693388,1116.7
# t=68.5s reflected=47 readable=46
POS,70.5,VRF_UUID:0164e3e4-956f-6741-a4fa-5474ea815106,34.645266,-116.693115,1116.4
POS,70.5,VRF_UUID:09582a32-3b24-2343-9ca2-7aa098c342b3,34.650982,-116.693660,1116.9
POS,70.5,VRF_UUID:09e37543-2332-e44e-84bd-5269e67ed2b6,34.648732,-116.693589,1116.8
POS,70.5,VRF_UUID:0d86b17f-78a1-d943-b991-d16265857edd,34.643916,-116.693660,1116.8
POS,70.5,VRF_UUID:1c52e584-5297-1c4e-9aa3-fa6d531b6955,34.648732,-116.693388,1116.7
POS,70.5,VRF_UUID:20ed02ea-9a4b-7d45-ac53-a13e4572a2b8,34.647854,-116.693115,1116.5
POS,70.5,VRF_UUID:28fb7b72-f435-2748-af27-a88654f95e2e,34.647404,-116.693660,1116.8
POS,70.5,VRF_UUID:2c8aa465-4596-b747-a9dd-34e3d8331957,34.647629,-116.693388,1116.7
POS,70.5,VRF_UUID:2f99f809-0fe5-ec41-81e7-3c26cdab2bae,34.650532,-116.693115,1116.5
POS,70.5,VRF_UUID:30cd6a40-18e5-3647-ac06-1d02cfb89846,34.646661,-116.693388,1116.6
POS,70.5,VRF_UUID:35d78352-7846-b14d-814f-e2af61d67b94,34.646954,-116.693115,1116.4
POS,70.5,VRF_UUID:382b7977-ccd5-0e4a-b1a3-f3f3295a7aa7,34.646886,-116.693115,1116.4
POS,70.5,VRF_UUID:38a1d857-b7cb-aa42-95db-e4a32e9728f0,34.648304,-116.693660,1116.9
POS,70.5,VRF_UUID:46f422da-0c0f-0944-ab03-db35911211b5,34.647404,-116.693660,1116.8
POS,70.5,VRF_UUID:4ef38fb0-7efb-f047-adee-1b588cf3f587,34.645986,-116.693115,1116.4
POS,70.5,VRF_UUID:506b653e-4ae1-c049-a077-b90d69b48837,34.646954,-116.693115,1116.4
POS,70.5,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,70.5,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,70.5,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,70.5,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,70.5,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,70.5,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,70.5,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,70.5,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.6
POS,70.5,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,70.5,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,70.5,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,70.5,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,70.5,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,70.5,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,70.5,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,70.5,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,70.5,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,70.5,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,70.5,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,70.5,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,70.5,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,70.5,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,70.5,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,70.5,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
POS,70.5,VRF_UUID:df319bbe-5d98-614b-b0dd-742cef68d655,34.644366,-116.693115,1116.4
POS,70.5,VRF_UUID:e9a3901c-7367-7849-b56f-90c1fa31621e,34.646436,-116.693660,1116.8
POS,70.5,VRF_UUID:ee31212f-9c4b-b648-a46b-4dde07016a90,34.644816,-116.693660,1116.8
POS,70.5,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,90.000000,NaN
POS,70.5,VRF_UUID:fa9aed2d-0677-7f43-a6aa-f70b0d17aeec,34.648304,-116.693660,1116.9
POS,70.5,VRF_UUID:fd46bcc6-0feb-854d-86dc-b3d4185516f7,34.650532,-116.693388,1116.7
# t=70.5s reflected=47 readable=46
POS,72.6,VRF_UUID:0164e3e4-956f-6741-a4fa-5474ea815106,34.645266,-116.693115,1116.4
POS,72.6,VRF_UUID:09582a32-3b24-2343-9ca2-7aa098c342b3,34.650982,-116.693660,1116.9
POS,72.6,VRF_UUID:09e37543-2332-e44e-84bd-5269e67ed2b6,34.648732,-116.693589,1116.8
POS,72.6,VRF_UUID:0d86b17f-78a1-d943-b991-d16265857edd,34.643916,-116.693660,1116.8
POS,72.6,VRF_UUID:1c52e584-5297-1c4e-9aa3-fa6d531b6955,34.648732,-116.693388,1116.7
POS,72.6,VRF_UUID:20ed02ea-9a4b-7d45-ac53-a13e4572a2b8,34.647854,-116.693115,1116.5
POS,72.6,VRF_UUID:28fb7b72-f435-2748-af27-a88654f95e2e,34.647404,-116.693660,1116.8
POS,72.6,VRF_UUID:2c8aa465-4596-b747-a9dd-34e3d8331957,34.647629,-116.693388,1116.7
POS,72.6,VRF_UUID:2f99f809-0fe5-ec41-81e7-3c26cdab2bae,34.650532,-116.693115,1116.5
POS,72.6,VRF_UUID:30cd6a40-18e5-3647-ac06-1d02cfb89846,34.646661,-116.693388,1116.6
POS,72.6,VRF_UUID:35d78352-7846-b14d-814f-e2af61d67b94,34.646954,-116.693115,1116.4
POS,72.6,VRF_UUID:382b7977-ccd5-0e4a-b1a3-f3f3295a7aa7,34.646886,-116.693115,1116.4
POS,72.6,VRF_UUID:38a1d857-b7cb-aa42-95db-e4a32e9728f0,34.648304,-116.693660,1116.9
POS,72.6,VRF_UUID:46f422da-0c0f-0944-ab03-db35911211b5,34.647404,-116.693660,1116.8
POS,72.6,VRF_UUID:4ef38fb0-7efb-f047-adee-1b588cf3f587,34.645986,-116.693115,1116.4
POS,72.6,VRF_UUID:506b653e-4ae1-c049-a077-b90d69b48837,34.646954,-116.693115,1116.4
POS,72.6,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,72.6,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,72.6,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,72.6,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,72.6,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,72.6,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,72.6,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,72.6,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.6
POS,72.6,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,72.6,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,72.6,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,72.6,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,72.6,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,72.6,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,72.6,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,72.6,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,72.6,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,72.6,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,72.6,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,72.6,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,72.6,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,72.6,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,72.6,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,72.6,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
POS,72.6,VRF_UUID:df319bbe-5d98-614b-b0dd-742cef68d655,34.644366,-116.693115,1116.4
POS,72.6,VRF_UUID:e9a3901c-7367-7849-b56f-90c1fa31621e,34.646436,-116.693660,1116.8
POS,72.6,VRF_UUID:ee31212f-9c4b-b648-a46b-4dde07016a90,34.644816,-116.693660,1116.8
POS,72.6,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,90.000000,NaN
POS,72.6,VRF_UUID:fa9aed2d-0677-7f43-a6aa-f70b0d17aeec,34.648304,-116.693660,1116.9
POS,72.6,VRF_UUID:fd46bcc6-0feb-854d-86dc-b3d4185516f7,34.650532,-116.693388,1116.7
# t=72.6s reflected=47 readable=46
POS,74.6,VRF_UUID:0164e3e4-956f-6741-a4fa-5474ea815106,34.645266,-116.693115,1116.4
POS,74.6,VRF_UUID:09582a32-3b24-2343-9ca2-7aa098c342b3,34.650982,-116.693660,1116.9
POS,74.6,VRF_UUID:09e37543-2332-e44e-84bd-5269e67ed2b6,34.648732,-116.693589,1116.8
POS,74.6,VRF_UUID:0d86b17f-78a1-d943-b991-d16265857edd,34.643916,-116.693660,1116.8
POS,74.6,VRF_UUID:1c52e584-5297-1c4e-9aa3-fa6d531b6955,34.648732,-116.693388,1116.7
POS,74.6,VRF_UUID:20ed02ea-9a4b-7d45-ac53-a13e4572a2b8,34.647854,-116.693115,1116.5
POS,74.6,VRF_UUID:28fb7b72-f435-2748-af27-a88654f95e2e,34.647404,-116.693660,1116.8
POS,74.6,VRF_UUID:2c8aa465-4596-b747-a9dd-34e3d8331957,34.647629,-116.693388,1116.7
POS,74.6,VRF_UUID:2f99f809-0fe5-ec41-81e7-3c26cdab2bae,34.650532,-116.693115,1116.5
POS,74.6,VRF_UUID:30cd6a40-18e5-3647-ac06-1d02cfb89846,34.646661,-116.693388,1116.6
POS,74.6,VRF_UUID:35d78352-7846-b14d-814f-e2af61d67b94,34.646954,-116.693115,1116.4
POS,74.6,VRF_UUID:382b7977-ccd5-0e4a-b1a3-f3f3295a7aa7,34.646886,-116.693115,1116.4
POS,74.6,VRF_UUID:38a1d857-b7cb-aa42-95db-e4a32e9728f0,34.648304,-116.693660,1116.9
POS,74.6,VRF_UUID:46f422da-0c0f-0944-ab03-db35911211b5,34.647404,-116.693660,1116.8
POS,74.6,VRF_UUID:4ef38fb0-7efb-f047-adee-1b588cf3f587,34.645986,-116.693115,1116.4
POS,74.6,VRF_UUID:506b653e-4ae1-c049-a077-b90d69b48837,34.646954,-116.693115,1116.4
POS,74.6,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,74.6,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,74.6,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,74.6,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,74.6,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,74.6,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
